noise_fraction,trial,method,auprc,improvement_survives
0.005,48,nonlinear_invariant,0.5898808788561021,False
0.005,48,sparse_invariant,0.6192728194333296,False
0.005,49,baseline:D_e_abs,0.38698737586505777,False
0.005,49,baseline:D_e_normalized,0.05450369817790113,False
0.005,49,baseline:D_e_positive,0.3162160724238742,False
0.005,49,baseline:E_parallel_abs,0.2331637351055773,False
0.005,49,baseline:E_prime_magnitude,0.22076466242757328,False
0.005,49,baseline:J_magnitude,0.7216722020435987,False
0.005,49,baseline:Q,0.39959877672576144,False
0.005,49,baseline:pressure_anisotropy_abs,0.15578970759329425,False
0.005,49,nonlinear_invariant,0.580233532194255,False
0.005,49,sparse_invariant,0.6229258707893139,False
0.01,0,baseline:D_e_abs,0.38731352114465745,False
0.01,0,baseline:D_e_normalized,0.056220383227606696,False
0.01,0,baseline:D_e_positive,0.3140605221882125,False
0.01,0,baseline:E_parallel_abs,0.23562095764032462,False
0.01,0,baseline:E_prime_magnitude,0.22180050834562937,False
0.01,0,baseline:J_magnitude,0.722008207043197,False
0.01,0,baseline:Q,0.36187575672582106,False
0.01,0,baseline:pressure_anisotropy_abs,0.15430240050245914,False
0.01,0,nonlinear_invariant,0.5861849118810342,False
0.01,0,sparse_invariant,0.5936723456769762,False
0.01,1,baseline:D_e_abs,0.385232306608922,False
0.01,1,baseline:D_e_normalized,0.05570681128005378,False
0.01,1,baseline:D_e_positive,0.31409299871247154,False
0.01,1,baseline:E_parallel_abs,0.2340474077170207,False
0.01,1,baseline:E_prime_magnitude,0.22146580535724655,False
0.01,1,baseline:J_magnitude,0.7224554623722144,False
0.01,1,baseline:Q,0.36996314778124906,False
0.01,1,baseline:pressure_anisotropy_abs,0.15611167330284342,False
0.01,1,nonlinear_invariant,0.5769269069208416,False
0.01,1,sparse_invariant,0.5918941339838217,False
0.01,2,baseline:D_e_abs,0.3885774221156953,False
0.01,2,baseline:D_e_normalized,0.05640610395867502,False
0.01,2,baseline:D_e_positive,0.31866074087167967,False
0.01,2,baseline:E_parallel_abs,0.23299863061084977,False
0.01,2,baseline:E_prime_magnitude,0.22254349927032915,False
0.01,2,baseline:J_magnitude,0.7201724389768206,False
0.01,2,baseline:Q,0.3592342200789089,False
0.01,2,baseline:pressure_anisotropy_abs,0.15449097979427392,False
0.01,2,nonlinear_invariant,0.579461985874541,False
0.01,2,sparse_invariant,0.5912442924391663,False
0.01,3,baseline:D_e_abs,0.38679083790434415,False
0.01,3,baseline:D_e_normalized,0.05255482234212185,False
0.01,3,baseline:D_e_positive,0.3166379717757126,False
0.01,3,baseline:E_parallel_abs,0.23600126719056733,False
0.01,3,baseline:E_prime_magnitude,0.21947967838756866,False
0.01,3,baseline:J_magnitude,0.7207433860932461,False
0.01,3,baseline:Q,0.37009776483337586,False
0.01,3,baseline:pressure_anisotropy_abs,0.15404134858488835,False
0.01,3,nonlinear_invariant,0.5805470082840799,False
0.01,3,sparse_invariant,0.5938579068292713,False
0.01,4,baseline:D_e_abs,0.3878068987640069,False
0.01,4,baseline:D_e_normalized,0.05414931411695253,False
0.01,4,baseline:D_e_positive,0.3153030913004767,False
0.01,4,baseline:E_parallel_abs,0.2268963324851034,False
0.01,4,baseline:E_prime_magnitude,0.21879708752010976,False
0.01,4,baseline:J_magnitude,0.7230677564459039,False
0.01,4,baseline:Q,0.35275710746299893,False
0.01,4,baseline:pressure_anisotropy_abs,0.15587864820253677,False
0.01,4,nonlinear_invariant,0.5697663978887858,False
0.01,4,sparse_invariant,0.6003426283420273,False
0.01,5,baseline:D_e_abs,0.38432881831972576,False
0.01,5,baseline:D_e_normalized,0.05546486934240271,False
0.01,5,baseline:D_e_positive,0.3146320349676312,False
0.01,5,baseline:E_parallel_abs,0.23573925538392815,False
0.01,5,baseline:E_prime_magnitude,0.21850733172636108,False
0.01,5,baseline:J_magnitude,0.7297585930073721,False
0.01,5,baseline:Q,0.3732494382758178,False
0.01,5,baseline:pressure_anisotropy_abs,0.15354343088305003,False
0.01,5,nonlinear_invariant,0.5850406044816238,False
0.01,5,sparse_invariant,0.6016037756873291,False
0.01,6,baseline:D_e_abs,0.38802498541712893,False
0.01,6,baseline:D_e_normalized,0.05341170695043087,False
0.01,6,baseline:D_e_positive,0.31790724010742577,False
0.01,6,baseline:E_parallel_abs,0.23225749830395304,False
0.01,6,baseline:E_prime_magnitude,0.21787172965530488,False
0.01,6,baseline:J_magnitude,0.7195259490433067,False
0.01,6,baseline:Q,0.3803740300682499,False
0.01,6,baseline:pressure_anisotropy_abs,0.1532971940582714,False
0.01,6,nonlinear_invariant,0.5869574482632997,False
0.01,6,sparse_invariant,0.6008537302547237,False
0.01,7,baseline:D_e_abs,0.3844924129041522,False
0.01,7,baseline:D_e_normalized,0.05520998110699744,False
0.01,7,baseline:D_e_positive,0.31440440637925454,False
0.01,7,baseline:E_parallel_abs,0.2301952927768097,False
0.01,7,baseline:E_prime_magnitude,0.21836103661985518,False
0.01,7,baseline:J_magnitude,0.7196117532323919,False
0.01,7,baseline:Q,0.3695870073180985,False
0.01,7,baseline:pressure_anisotropy_abs,0.15418898456846208,False
0.01,7,nonlinear_invariant,0.5913922005675604,False
0.01,7,sparse_invariant,0.5926127868858845,False
0.01,8,baseline:D_e_abs,0.3838758281128676,False
0.01,8,baseline:D_e_normalized,0.05496374324511918,False
0.01,8,baseline:D_e_positive,0.3156559127018648,False
0.01,8,baseline:E_parallel_abs,0.23302853665685938,False
0.01,8,baseline:E_prime_magnitude,0.21857296284163485,False
0.01,8,baseline:J_magnitude,0.7204059011880384,False
0.01,8,baseline:Q,0.35682383368239673,False
0.01,8,baseline:pressure_anisotropy_abs,0.15478257665913406,False
0.01,8,nonlinear_invariant,0.5889599192909901,False
0.01,8,sparse_invariant,0.5877671121421476,False
0.01,9,baseline:D_e_abs,0.3850924463152068,False
0.01,9,baseline:D_e_normalized,0.055372131032484125,False
0.01,9,baseline:D_e_positive,0.3155592372111989,False
0.01,9,baseline:E_parallel_abs,0.23155558513676736,False
0.01,9,baseline:E_prime_magnitude,0.22078934751206555,False
0.01,9,baseline:J_magnitude,0.7209907747754998,False
0.01,9,baseline:Q,0.35659132272241995,False
0.01,9,baseline:pressure_anisotropy_abs,0.15293380611722165,False
0.01,9,nonlinear_invariant,0.5794586974733189,False
0.01,9,sparse_invariant,0.595294295593947,False
0.01,10,baseline:D_e_abs,0.386574280501537,False
0.01,10,baseline:D_e_normalized,0.055249931598768676,False
0.01,10,baseline:D_e_positive,0.31661776953853865,False
0.01,10,baseline:E_parallel_abs,0.23281475565390639,False
0.01,10,baseline:E_prime_magnitude,0.22094518261473187,False
0.01,10,baseline:J_magnitude,0.7219379343075566,False
0.01,10,baseline:Q,0.3709400437727739,False
0.01,10,baseline:pressure_anisotropy_abs,0.15400504494960304,False
0.01,10,nonlinear_invariant,0.5843511295314573,False
0.01,10,sparse_invariant,0.6024173594594759,False
0.01,11,baseline:D_e_abs,0.38750184355655354,False
0.01,11,baseline:D_e_normalized,0.05565960457249817,False
0.01,11,baseline:D_e_positive,0.31611473107876836,False
0.01,11,baseline:E_parallel_abs,0.23359239911546592,False
0.01,11,baseline:E_prime_magnitude,0.2205315776573867,False
0.01,11,baseline:J_magnitude,0.7188264838387816,False
0.01,11,baseline:Q,0.35397764631318046,False
0.01,11,baseline:pressure_anisotropy_abs,0.15547959935380265,False
0.01,11,nonlinear_invariant,0.5809022894618893,False
0.01,11,sparse_invariant,0.5939698756956538,False
0.01,12,baseline:D_e_abs,0.3842946075843756,False
0.01,12,baseline:D_e_normalized,0.05589830099533131,False
0.01,12,baseline:D_e_positive,0.31346763682094,False
0.01,12,baseline:E_parallel_abs,0.23551615507408283,False
0.01,12,baseline:E_prime_magnitude,0.21988687823624156,False
0.01,12,baseline:J_magnitude,0.7207662175308,False
0.01,12,baseline:Q,0.3731837520599736,False
0.01,12,baseline:pressure_anisotropy_abs,0.1533412259035926,False
0.01,12,nonlinear_invariant,0.5773841393487803,False
0.01,12,sparse_invariant,0.5987308225862017,False
0.01,13,baseline:D_e_abs,0.38326753317741447,False
0.01,13,baseline:D_e_normalized,0.05317146802835495,False
0.01,13,baseline:D_e_positive,0.3169670737517191,False
0.01,13,baseline:E_parallel_abs,0.23743856525082632,False
0.01,13,baseline:E_prime_magnitude,0.21832777148151025,False
0.01,13,baseline:J_magnitude,0.7206189055625168,False
0.01,13,baseline:Q,0.37498762132648417,False
0.01,13,baseline:pressure_anisotropy_abs,0.15567836241457908,False
0.01,13,nonlinear_invariant,0.5735259238794693,False
0.01,13,sparse_invariant,0.6088937080090014,False
0.01,14,baseline:D_e_abs,0.38603998348851243,False
0.01,14,baseline:D_e_normalized,0.05520604139359806,False
0.01,14,baseline:D_e_positive,0.31704397152183045,False
0.01,14,baseline:E_parallel_abs,0.23318505757460292,False
0.01,14,baseline:E_prime_magnitude,0.21872293892480152,False
0.01,14,baseline:J_magnitude,0.7222624775060161,False
0.01,14,baseline:Q,0.3581535373743554,False
0.01,14,baseline:pressure_anisotropy_abs,0.1556862692925326,False
0.01,14,nonlinear_invariant,0.5723921680959223,False
0.01,14,sparse_invariant,0.6043295710145139,False
0.01,15,baseline:D_e_abs,0.3850848955069415,False
0.01,15,baseline:D_e_normalized,0.055304397589691495,False
0.01,15,baseline:D_e_positive,0.3147905593845705,False
0.01,15,baseline:E_parallel_abs,0.23519470890883343,False
0.01,15,baseline:E_prime_magnitude,0.21978324697872298,False
0.01,15,baseline:J_magnitude,0.7218003492927375,False
0.01,15,baseline:Q,0.36766415328920715,False
0.01,15,baseline:pressure_anisotropy_abs,0.15456478997562803,False
0.01,15,nonlinear_invariant,0.5866939692032977,False
0.01,15,sparse_invariant,0.5951843890312245,False
0.01,16,baseline:D_e_abs,0.38920204459680247,False
0.01,16,baseline:D_e_normalized,0.054494248891628315,False
0.01,16,baseline:D_e_positive,0.31805647662940756,False
0.01,16,baseline:E_parallel_abs,0.23483305583347805,False
0.01,16,baseline:E_prime_magnitude,0.2198249836220536,False
0.01,16,baseline:J_magnitude,0.7215431338168026,False
0.01,16,baseline:Q,0.370252001892986,False
0.01,16,baseline:pressure_anisotropy_abs,0.15548841761126803,False
0.01,16,nonlinear_invariant,0.5873304284110935,False
0.01,16,sparse_invariant,0.6140783226103318,False
0.01,17,baseline:D_e_abs,0.3893922689827798,False
0.01,17,baseline:D_e_normalized,0.05634485159388073,False
0.01,17,baseline:D_e_positive,0.3188471176543224,False
0.01,17,baseline:E_parallel_abs,0.23298553521555912,False
0.01,17,baseline:E_prime_magnitude,0.2212153488934012,False
0.01,17,baseline:J_magnitude,0.7207058611211229,False
0.01,17,baseline:Q,0.3684145279092022,False
0.01,17,baseline:pressure_anisotropy_abs,0.15605181059635992,False
0.01,17,nonlinear_invariant,0.5846577506316801,False
0.01,17,sparse_invariant,0.5897075937601742,False
0.01,18,baseline:D_e_abs,0.3860977645476169,False
0.01,18,baseline:D_e_normalized,0.05499502239961699,False
0.01,18,baseline:D_e_positive,0.3187409232734962,False
0.01,18,baseline:E_parallel_abs,0.24325468831812339,False
0.01,18,baseline:E_prime_magnitude,0.220093443410695,False
0.01,18,baseline:J_magnitude,0.7220302407408599,False
0.01,18,baseline:Q,0.35800384027129656,False
0.01,18,baseline:pressure_anisotropy_abs,0.15699203424023636,False
0.01,18,nonlinear_invariant,0.5866802550477443,False
0.01,18,sparse_invariant,0.5972698774096784,False
0.01,19,baseline:D_e_abs,0.38433633187676564,False
0.01,19,baseline:D_e_normalized,0.055020299330106374,False
0.01,19,baseline:D_e_positive,0.3165811597318512,False
0.01,19,baseline:E_parallel_abs,0.23539954979778963,False
0.01,19,baseline:E_prime_magnitude,0.22089856370030844,False
0.01,19,baseline:J_magnitude,0.7207654349682878,False
0.01,19,baseline:Q,0.3699520767531046,False
0.01,19,baseline:pressure_anisotropy_abs,0.15290069162655054,False
0.01,19,nonlinear_invariant,0.5928820488056616,False
0.01,19,sparse_invariant,0.5979505322040728,False
0.01,20,baseline:D_e_abs,0.38903234087204425,False
0.01,20,baseline:D_e_normalized,0.0550073026714863,False
0.01,20,baseline:D_e_positive,0.3162643819663447,False
0.01,20,baseline:E_parallel_abs,0.2374817067907906,False
0.01,20,baseline:E_prime_magnitude,0.22080759369615957,False
0.01,20,baseline:J_magnitude,0.7217678745799511,False
0.01,20,baseline:Q,0.3714671720150912,False
0.01,20,baseline:pressure_anisotropy_abs,0.15366841328615755,False
0.01,20,nonlinear_invariant,0.5754108160823413,False
0.01,20,sparse_invariant,0.5942743240994584,False
0.01,21,baseline:D_e_abs,0.38119326975606055,False
0.01,21,baseline:D_e_normalized,0.053451952392347506,False
0.01,21,baseline:D_e_positive,0.31406930582121156,False
0.01,21,baseline:E_parallel_abs,0.2348069363322013,False
0.01,21,baseline:E_prime_magnitude,0.2179807269755513,False
0.01,21,baseline:J_magnitude,0.7202188897714908,False
0.01,21,baseline:Q,0.3665232872493738,False
0.01,21,baseline:pressure_anisotropy_abs,0.15321121417296152,False
0.01,21,nonlinear_invariant,0.5810210976320516,False
0.01,21,sparse_invariant,0.5971181169844443,False
0.01,22,baseline:D_e_abs,0.3845167152968743,False
0.01,22,baseline:D_e_normalized,0.05567589799114043,False
0.01,22,baseline:D_e_positive,0.3158274443558657,False
0.01,22,baseline:E_parallel_abs,0.2322132670480884,False
0.01,22,baseline:E_prime_magnitude,0.2215927009797821,False
0.01,22,baseline:J_magnitude,0.7212845846943033,False
0.01,22,baseline:Q,0.3678856247795545,False
0.01,22,baseline:pressure_anisotropy_abs,0.15476611937040677,False
0.01,22,nonlinear_invariant,0.56811148809474,False
0.01,22,sparse_invariant,0.5998815302323507,False
0.01,23,baseline:D_e_abs,0.38351124472560777,False
0.01,23,baseline:D_e_normalized,0.05528952959290687,False
0.01,23,baseline:D_e_positive,0.31347169746573694,False
0.01,23,baseline:E_parallel_abs,0.23482145480562203,False
0.01,23,baseline:E_prime_magnitude,0.22046979000631764,False
0.01,23,baseline:J_magnitude,0.7188024951658072,False
0.01,23,baseline:Q,0.36433329052467617,False
0.01,23,baseline:pressure_anisotropy_abs,0.15441391855039224,False
0.01,23,nonlinear_invariant,0.583959499549496,False
0.01,23,sparse_invariant,0.5969093109049707,False
0.01,24,baseline:D_e_abs,0.38895952524500577,False
0.01,24,baseline:D_e_normalized,0.056493901328532554,False
0.01,24,baseline:D_e_positive,0.3184414411422272,False
0.01,24,baseline:E_parallel_abs,0.23528244945554846,False
0.01,24,baseline:E_prime_magnitude,0.2213244886919352,False
0.01,24,baseline:J_magnitude,0.7213985072140922,False
0.01,24,baseline:Q,0.35134877059609004,False
0.01,24,baseline:pressure_anisotropy_abs,0.15508805113823484,False
0.01,24,nonlinear_invariant,0.566719128588901,False
0.01,24,sparse_invariant,0.605145458009595,False
0.01,25,baseline:D_e_abs,0.38691143663182936,False
0.01,25,baseline:D_e_normalized,0.054856730230173616,False
0.01,25,baseline:D_e_positive,0.3162399238434353,False
0.01,25,baseline:E_parallel_abs,0.23214387160670458,False
0.01,25,baseline:E_prime_magnitude,0.22058963195880218,False
0.01,25,baseline:J_magnitude,0.7208030010380312,False
0.01,25,baseline:Q,0.3851116036091533,False
0.01,25,baseline:pressure_anisotropy_abs,0.1550682560331295,False
0.01,25,nonlinear_invariant,0.5743661726129364,False
0.01,25,sparse_invariant,0.6037233998627365,False
0.01,26,baseline:D_e_abs,0.3864151935994448,False
0.01,26,baseline:D_e_normalized,0.05543421958118011,False
0.01,26,baseline:D_e_positive,0.31639145431202925,False
0.01,26,baseline:E_parallel_abs,0.23818868334313992,False
0.01,26,baseline:E_prime_magnitude,0.22136603908289076,False
0.01,26,baseline:J_magnitude,0.7221032486356922,False
0.01,26,baseline:Q,0.3618291665512419,False
0.01,26,baseline:pressure_anisotropy_abs,0.15533709961174316,False
0.01,26,nonlinear_invariant,0.581882010505824,False
0.01,26,sparse_invariant,0.5945321128017181,False
0.01,27,baseline:D_e_abs,0.38525532681745583,False
0.01,27,baseline:D_e_normalized,0.05293323282660595,False
0.01,27,baseline:D_e_positive,0.31415154174424853,False
0.01,27,baseline:E_parallel_abs,0.23625908319946834,False
0.01,27,baseline:E_prime_magnitude,0.2200149251486656,False
0.01,27,baseline:J_magnitude,0.7246729666535715,False
0.01,27,baseline:Q,0.3582350644828732,False
0.01,27,baseline:pressure_anisotropy_abs,0.15290953164909063,False
0.01,27,nonlinear_invariant,0.5804304280225178,False
0.01,27,sparse_invariant,0.5976653866310003,False
0.01,28,baseline:D_e_abs,0.38253132458723044,False
0.01,28,baseline:D_e_normalized,0.05684933178507411,False
0.01,28,baseline:D_e_positive,0.31619776869810534,False
0.01,28,baseline:E_parallel_abs,0.23490607784592965,False
0.01,28,baseline:E_prime_magnitude,0.21900069138047565,False
0.01,28,baseline:J_magnitude,0.7168993425736209,False
0.01,28,baseline:Q,0.35939434287233823,False
0.01,28,baseline:pressure_anisotropy_abs,0.15567191724691584,False
0.01,28,nonlinear_invariant,0.5807498806767504,False
0.01,28,sparse_invariant,0.5989605121523472,False
0.01,29,baseline:D_e_abs,0.38702262822687966,False
0.01,29,baseline:D_e_normalized,0.055217021619984756,False
0.01,29,baseline:D_e_positive,0.31947113931888554,False
0.01,29,baseline:E_parallel_abs,0.23232192000215812,False
0.01,29,baseline:E_prime_magnitude,0.2185831118899141,False
0.01,29,baseline:J_magnitude,0.7220071429682303,False
0.01,29,baseline:Q,0.3560116683284363,False
0.01,29,baseline:pressure_anisotropy_abs,0.15390767860116825,False
0.01,29,nonlinear_invariant,0.5717927415493725,False
0.01,29,sparse_invariant,0.602799419240262,False
0.01,30,baseline:D_e_abs,0.382248848371975,False
0.01,30,baseline:D_e_normalized,0.05439599839973702,False
0.01,30,baseline:D_e_positive,0.3159945523173721,False
0.01,30,baseline:E_parallel_abs,0.23849554967081396,False
0.01,30,baseline:E_prime_magnitude,0.22304345405749634,False
0.01,30,baseline:J_magnitude,0.7220023869910076,False
0.01,30,baseline:Q,0.36789503961173303,False
0.01,30,baseline:pressure_anisotropy_abs,0.1563323700717051,False
0.01,30,nonlinear_invariant,0.5757062103106364,False
0.01,30,sparse_invariant,0.5989870033533364,False
0.01,31,baseline:D_e_abs,0.3845653506680089,False
0.01,31,baseline:D_e_normalized,0.05543764120123895,False
0.01,31,baseline:D_e_positive,0.31692909124949503,False
0.01,31,baseline:E_parallel_abs,0.2338591473484547,False
0.01,31,baseline:E_prime_magnitude,0.22232229314658755,False
0.01,31,baseline:J_magnitude,0.7221201430084686,False
0.01,31,baseline:Q,0.3674397443092068,False
0.01,31,baseline:pressure_anisotropy_abs,0.15429613322171587,False
0.01,31,nonlinear_invariant,0.5755559064240436,False
0.01,31,sparse_invariant,0.6039677889008213,False
0.01,32,baseline:D_e_abs,0.38627673401381046,False
0.01,32,baseline:D_e_normalized,0.05399292580877057,False
0.01,32,baseline:D_e_positive,0.31723179834491566,False
0.01,32,baseline:E_parallel_abs,0.23134323072904797,False
0.01,32,baseline:E_prime_magnitude,0.21850579443490395,False
0.01,32,baseline:J_magnitude,0.7204662451669167,False
0.01,32,baseline:Q,0.3646818685424847,False
0.01,32,baseline:pressure_anisotropy_abs,0.1533273389670078,False
0.01,32,nonlinear_invariant,0.5742910008745693,False
0.01,32,sparse_invariant,0.5991720563706989,False
0.01,33,baseline:D_e_abs,0.38896930824999226,False
0.01,33,baseline:D_e_normalized,0.055734576829509275,False
0.01,33,baseline:D_e_positive,0.31725392618122067,False
0.01,33,baseline:E_parallel_abs,0.23194528644638224,False
0.01,33,baseline:E_prime_magnitude,0.21999076041509433,False
0.01,33,baseline:J_magnitude,0.7202629690309337,False
0.01,33,baseline:Q,0.36084221069174416,False
0.01,33,baseline:pressure_anisotropy_abs,0.15452494279617077,False
0.01,33,nonlinear_invariant,0.5845464953465197,False
0.01,33,sparse_invariant,0.6040852940208074,False
0.01,34,baseline:D_e_abs,0.3880020258863057,False
0.01,34,baseline:D_e_normalized,0.05581579203308715,False
0.01,34,baseline:D_e_positive,0.31787249592477235,False
0.01,34,baseline:E_parallel_abs,0.2343511409138654,False
0.01,34,baseline:E_prime_magnitude,0.2218707350628356,False
0.01,34,baseline:J_magnitude,0.7188970722530037,False
0.01,34,baseline:Q,0.35337995131506833,False
0.01,34,baseline:pressure_anisotropy_abs,0.15185184129368118,False
0.01,34,nonlinear_invariant,0.587696238156196,False
0.01,34,sparse_invariant,0.6048971671054836,False
0.01,35,baseline:D_e_abs,0.3878509661925045,False
0.01,35,baseline:D_e_normalized,0.05484917412053051,False
0.01,35,baseline:D_e_positive,0.3169943762861666,False
0.01,35,baseline:E_parallel_abs,0.23532812801728775,False
0.01,35,baseline:E_prime_magnitude,0.2185051192601439,False
0.01,35,baseline:J_magnitude,0.7214232221889567,False
0.01,35,baseline:Q,0.3636721147950103,False
0.01,35,baseline:pressure_anisotropy_abs,0.15644195136110137,False
0.01,35,nonlinear_invariant,0.5851084101862104,False
0.01,35,sparse_invariant,0.5920358916032978,False
0.01,36,baseline:D_e_abs,0.38571654177477394,False
0.01,36,baseline:D_e_normalized,0.05521446868655422,False
0.01,36,baseline:D_e_positive,0.3159377394900647,False
0.01,36,baseline:E_parallel_abs,0.23386201877362653,False
0.01,36,baseline:E_prime_magnitude,0.22146282837002917,False
0.01,36,baseline:J_magnitude,0.7202347607341669,False
0.01,36,baseline:Q,0.37801478824021156,False
0.01,36,baseline:pressure_anisotropy_abs,0.1567954839797082,False
0.01,36,nonlinear_invariant,0.5853578604337575,False
0.01,36,sparse_invariant,0.6017405633305742,False
0.01,37,baseline:D_e_abs,0.3868741709308537,False
0.01,37,baseline:D_e_normalized,0.05713299229015301,False
0.01,37,baseline:D_e_positive,0.31694772670090215,False
0.01,37,baseline:E_parallel_abs,0.24331076181505762,False
0.01,37,baseline:E_prime_magnitude,0.2202934425183349,False
0.01,37,baseline:J_magnitude,0.7191701054403928,False
0.01,37,baseline:Q,0.3716316640972879,False
0.01,37,baseline:pressure_anisotropy_abs,0.15665350449716622,False
0.01,37,nonlinear_invariant,0.5798355844710344,False
0.01,37,sparse_invariant,0.5967715133533713,False
0.01,38,baseline:D_e_abs,0.3834191575561942,False
0.01,38,baseline:D_e_normalized,0.055088162409523495,False
0.01,38,baseline:D_e_positive,0.3148189934925896,False
0.01,38,baseline:E_parallel_abs,0.23104142991556775,False
0.01,38,baseline:E_prime_magnitude,0.21987512085159322,False
0.01,38,baseline:J_magnitude,0.7204866420565855,False
0.01,38,baseline:Q,0.3575926430085181,False
0.01,38,baseline:pressure_anisotropy_abs,0.1535697579847197,False
0.01,38,nonlinear_invariant,0.582077565229349,False
0.01,38,sparse_invariant,0.5902988970611304,False
0.01,39,baseline:D_e_abs,0.383649760404196,False
0.01,39,baseline:D_e_normalized,0.05516306193025741,False
0.01,39,baseline:D_e_positive,0.31531278839543814,False
0.01,39,baseline:E_parallel_abs,0.23367640758280384,False
0.01,39,baseline:E_prime_magnitude,0.22081243474069978,False
0.01,39,baseline:J_magnitude,0.7201343809921782,False
0.01,39,baseline:Q,0.3566965105133469,False
0.01,39,baseline:pressure_anisotropy_abs,0.15515743569128443,False
0.01,39,nonlinear_invariant,0.575407803582703,False
0.01,39,sparse_invariant,0.5953096421747742,False
0.01,40,baseline:D_e_abs,0.3865524940580198,False
0.01,40,baseline:D_e_normalized,0.055774729219037145,False
0.01,40,baseline:D_e_positive,0.3152251409830356,False
0.01,40,baseline:E_parallel_abs,0.23825767115246368,False
0.01,40,baseline:E_prime_magnitude,0.22248838119514322,False
0.01,40,baseline:J_magnitude,0.7230611169361372,False
0.01,40,baseline:Q,0.3711784117227926,False
0.01,40,baseline:pressure_anisotropy_abs,0.15286578714524826,False
0.01,40,nonlinear_invariant,0.5885571089802784,False
0.01,40,sparse_invariant,0.5939408313390383,False
0.01,41,baseline:D_e_abs,0.3885429243948659,False
0.01,41,baseline:D_e_normalized,0.05593981899779423,False
0.01,41,baseline:D_e_positive,0.3160777289452548,False
0.01,41,baseline:E_parallel_abs,0.23555775765673617,False
0.01,41,baseline:E_prime_magnitude,0.221311965068938,False
0.01,41,baseline:J_magnitude,0.7191128990547923,False
0.01,41,baseline:Q,0.35801292665662693,False
0.01,41,baseline:pressure_anisotropy_abs,0.15417836920676933,False
0.01,41,nonlinear_invariant,0.589886451815284,False
0.01,41,sparse_invariant,0.5980601856385417,False
0.01,42,baseline:D_e_abs,0.38351811642274564,False
0.01,42,baseline:D_e_normalized,0.05692713157381496,False
0.01,42,baseline:D_e_positive,0.31350891458839253,False
0.01,42,baseline:E_parallel_abs,0.23567265201260826,False
0.01,42,baseline:E_prime_magnitude,0.22055499783635482,False
0.01,42,baseline:J_magnitude,0.7211978043159352,False
0.01,42,baseline:Q,0.35863516076676466,False
0.01,42,baseline:pressure_anisotropy_abs,0.15563170009732138,False
0.01,42,nonlinear_invariant,0.5776553112745239,False
0.01,42,sparse_invariant,0.5965547462314021,False
0.01,43,baseline:D_e_abs,0.3861024923572622,False
0.01,43,baseline:D_e_normalized,0.05554325760196652,False
0.01,43,baseline:D_e_positive,0.31497301577633746,False
0.01,43,baseline:E_parallel_abs,0.23210707910911801,False
0.01,43,baseline:E_prime_magnitude,0.22037216617756228,False
0.01,43,baseline:J_magnitude,0.7195012488077599,False
0.01,43,baseline:Q,0.3594635436249743,False
0.01,43,baseline:pressure_anisotropy_abs,0.1531650337132898,False
0.01,43,nonlinear_invariant,0.5744673266248935,False
0.01,43,sparse_invariant,0.5972586417719901,False
0.01,44,baseline:D_e_abs,0.3816334727789847,False
0.01,44,baseline:D_e_normalized,0.05581039452005168,False
0.01,44,baseline:D_e_positive,0.3146341313601416,False
0.01,44,baseline:E_parallel_abs,0.23300830365736133,False
0.01,44,baseline:E_prime_magnitude,0.21802149273002333,False
0.01,44,baseline:J_magnitude,0.7189059143495493,False
0.01,44,baseline:Q,0.37464022163022453,False
0.01,44,baseline:pressure_anisotropy_abs,0.15659336231881807,False
0.01,44,nonlinear_invariant,0.574408092734845,False
0.01,44,sparse_invariant,0.6074356787744848,False
0.01,45,baseline:D_e_abs,0.38618720084797814,False
0.01,45,baseline:D_e_normalized,0.05560931007469158,False
0.01,45,baseline:D_e_positive,0.3168378561573251,False
0.01,45,baseline:E_parallel_abs,0.23699985836881912,False
0.01,45,baseline:E_prime_magnitude,0.21863204896146218,False
0.01,45,baseline:J_magnitude,0.7221754648808706,False
0.01,45,baseline:Q,0.36204407027614377,False
0.01,45,baseline:pressure_anisotropy_abs,0.1558182974023624,False
0.01,45,nonlinear_invariant,0.5728214571636571,False
0.01,45,sparse_invariant,0.5838198455859389,False
0.01,46,baseline:D_e_abs,0.3830312196370038,False
0.01,46,baseline:D_e_normalized,0.0556197690757704,False
0.01,46,baseline:D_e_positive,0.3142545913207675,False
0.01,46,baseline:E_parallel_abs,0.23137635937991893,False
0.01,46,baseline:E_prime_magnitude,0.21992183469807836,False
0.01,46,baseline:J_magnitude,0.7212195398646548,False
0.01,46,baseline:Q,0.36155799528312577,False
0.01,46,baseline:pressure_anisotropy_abs,0.1543118291259738,False
0.01,46,nonlinear_invariant,0.5826673860244994,False
0.01,46,sparse_invariant,0.6044034830652576,False
0.01,47,baseline:D_e_abs,0.3847792784534932,False
0.01,47,baseline:D_e_normalized,0.05379581874942422,False
0.01,47,baseline:D_e_positive,0.31446564191419507,False
0.01,47,baseline:E_parallel_abs,0.2355241493461847,False
0.01,47,baseline:E_prime_magnitude,0.22017995326834247,False
0.01,47,baseline:J_magnitude,0.7189599465250279,False
0.01,47,baseline:Q,0.3781050726533642,False
0.01,47,baseline:pressure_anisotropy_abs,0.1556464572577624,False
0.01,47,nonlinear_invariant,0.5741290259150896,False
0.01,47,sparse_invariant,0.5947777065561031,False
0.01,48,baseline:D_e_abs,0.38723530897202885,False
